prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
compacted,0.0177154541015625,0.0151519775390625,0.323974609375,0.0078582763671875,0.056304931640625,0.0035991668701171875,0.2027587890625,0.304443359375,0.0657958984375,0.0023975372314453125,30a605bf175e548356b7168a0a807666.png
compacted,0.06341552734375,0.09814453125,0.1834716796875,0.0281219482421875,0.0740966796875,0.08660888671875,0.1722412109375,0.1300048828125,0.11126708984375,0.05255126953125,30e3a5f37f20a3fb9e104f4324e67d90.png
ground,0.0283050537109375,0.07940673828125,0.25244140625,0.01180267333984375,0.04522705078125,0.04669189453125,0.2027587890625,0.26025390625,0.04815673828125,0.0249786376953125,314851bab419548f99a51dab8d78b323.png
compacted,0.041229248046875,0.04254150390625,0.184814453125,0.0352783203125,0.112060546875,0.098876953125,0.168212890625,0.1309814453125,0.09588623046875,0.09002685546875,3165e9b43631fa348aaed05ceb290796.png
compacted,0.03338623046875,0.180419921875,0.239013671875,0.01480865478515625,0.14501953125,0.0178680419921875,0.1060791015625,0.1060791015625,0.154296875,0.0029163360595703125,320d3aa72226230fe4bf551b4fdd9f67.png
ground,0.0139923095703125,0.028717041015625,0.263916015625,0.0070343017578125,0.11712646484375,0.0049896240234375,0.113525390625,0.384033203125,0.060791015625,0.00565338134765625,3250377f01a0ef1940ef735ab0a31f9a.png
paving_stones,0.05487060546875,0.11614990234375,0.1915283203125,0.0167388916015625,0.077392578125,0.0284576416015625,0.14013671875,0.14013671875,0.2169189453125,0.0178070068359375,326c5f6e39f35e0a55cfb70d99b3c3b2.png
compacted,0.053802490234375,0.040618896484375,0.187744140625,0.0712890625,0.0572509765625,0.10369873046875,0.1763916015625,0.10699462890625,0.06488037109375,0.1373291015625,32a1765fc8ebe048db93c03c6e2081e9.png
compacted,0.055938720703125,0.1951904296875,0.2841796875,0.0141448974609375,0.054229736328125,0.0141448974609375,0.11474609375,0.1221923828125,0.142822265625,0.0024585723876953125,32bd07cf3d82016d920aaac1dbd2fbd5.png
compacted,0.0221099853515625,0.06396484375,0.324951171875,0.0095062255859375,0.06201171875,0.004634857177734375,0.163330078125,0.30517578125,0.03643798828125,0.00788116455078125,3319f27ed58cb408b384416c3c9b2fe7.png
ground,0.1033935546875,0.0296173095703125,0.136962890625,0.044464111328125,0.09710693359375,0.07806396484375,0.16015625,0.2188720703125,0.0667724609375,0.064697265625,346306e58d40990a080cb4c078af0f34.png
paving_stones,0.052032470703125,0.07110595703125,0.2259521484375,0.0116119384765625,0.10345458984375,0.013153076171875,0.1209716796875,0.1414794921875,0.256103515625,0.004138946533203125,34ed1f0d091dcaf48a07b7312d369634.png
paving_stones,0.09027099609375,0.06011962890625,0.2098388671875,0.0242919921875,0.0821533203125,0.025848388671875,0.135498046875,0.1397705078125,0.223388671875,0.00893402099609375,352d3d8839cc29cc2a11657ce069f9e1.png
ground,0.05426025390625,0.0264434814453125,0.2080078125,0.0264434814453125,0.0765380859375,0.18359375,0.09228515625,0.2587890625,0.02996826171875,0.043609619140625,3549710ce082350c94801e6a04f808e4.png
